"ID" "Student Name" "Student Email" "Branch Code" "Academic Batch" "CGPA" "Sign_In_Count"
"5245" "pkainary" "pkainary3014.eaee@nighthack.in" "eaee003" "2014" "8.61" "57"
"5246" "iakhnrs" "iakhnrs5001.sacse@nighthack.in" "sacse035" "2017" "7.86" "7"
"5247" "aamnutnr" "aamnutnr4045.mm@nighthack.in" "mm046" "2015" "7.3" "5"
"5248" "kamriu" "kamriu2054.csae@nighthack.in" "csae002" "2014" "5.1" "39"
"5249" "sarhva" "sarhva3031.eaee@nighthack.in" "eaee003" "2015" "6.52" "44"
"5250" "iatichprh" "iatichprh5016.me@nighthack.in" "me005" "2014" "7.64" "109"
"5251" "amncio" "amncio2004.dpidsa@nighthack.in" "dpidsa722" "2017" "6.24" "0"
"5252" "uandgaad" "uandgaad4003.mlais@nighthack.in" "mlais224" "2017" "9.87" "3"
"5253" "tkkirha" "tkkirha2082.csae@nighthack.in" "csae002" "2018" "6.87" "67"
"5254" "pritahtpha" "pritahtpha8002.amd@nighthack.in" "amd219" "2015" "7.86" "1"
"5255" "sdaneep" "sdaneep0012.dpieata@nighthack.in" "dpieata720" "2017" "5.36" "0"
"5256" "njithar" "njithar5019.me@nighthack.in" "me005" "2014" "9.79" "50"
"5257" "khbaeshi" "khbaeshi4034.eace@nighthack.in" "eace004" "2017" "7.15" "108"
"5258" "ytanja" "ytanja2052.csae@nighthack.in" "csae002" "2016" "5.68" "32"
"5259" "lharshe" "lharshe9021.fpat@nighthack.in" "fpat019" "2018" "6.94" "72"
"5260" "saaokh" "saaokh4006.fm@nighthack.in" "fm047" "2014" "5.61" "5"
"5261" "ahisa" "ahisa1003.bods@nighthack.in" "bods011" "2018" "4.99" "3"
"5262" "eeumsht" "eeumsht2091.csae@nighthack.in" "csae002" "2017" "6.34" "66"
"5263" "apkede" "apkede2041.csae@nighthack.in" "csae002" "2018" "6.35" "47"
"5264" "tahrmieh" "tahrmieh3038.eaee@nighthack.in" "eaee003" "2017" "6.47" "63"
"5265" "ikhombw" "ikhombw2134.csae@nighthack.in" "csae002" "2017" "5.77" "59"
"5266" "draaamn" "draaamn8061.b@nighthack.in" "b018" "2018" "8.15" "35"
"5267" "majno" "majno6016.pd@nighthack.in" "pd006" "2016" "8.63" "6"
"5268" "mhsnia" "mhsnia4002.mlais@nighthack.in" "mlais224" "2017" "9.78" "1"
"5269" "eaeglir" "eaeglir7025.fm@nighthack.in" "fm047" "2016" "8.08" "0"
"5270" "bahataz" "bahataz0010.ceam@nighthack.in" "ceam040" "2017" "7.86" "27"
"5271" "acndh" "acndh8073.bohm@nighthack.in" "bohm008" "2015" "8.62" "3"
"5272" "rqfeuai" "rqfeuai8035.b@nighthack.in" "b018" "2018" "9.39" "227"
"5273" "ycnna" "ycnna9032.bop@nighthack.in" "bop009" "2015" "6.38" "21"
"5274" "tsnihaj" "tsnihaj7004.seawm@nighthack.in" "seawm077" "2016" "5.72" "1"
"5275" "kiaynva" "kiaynva4003.td@nighthack.in" "td204" "2016" "5.78" "1"
"5276" "hwtsahahs" "hwtsahahs6024.aaf@nighthack.in" "aaf016" "2018" "9.12" "0"
"5277" "ahrmsi" "ahrmsi6061.om@nighthack.in" "om049" "2017" "9.91" "5"
"5278" "kbhaiehs" "kbhaiehs3001.eaee@nighthack.in" "eaee003" "2015" "6.48" "57"
"5279" "asrimn" "asrimn9080.bop@nighthack.in" "bop009" "2018" "9.86" "39"
"5280" "aktaeral" "aktaeral5015.mlais@nighthack.in" "mlais075" "2018" "4.98" "2"
"5281" "iasah" "iasah8010.bohm@nighthack.in" "bohm008" "2017" "5.69" "98"
"5282" "rwhydsoear" "rwhydsoear0003.ceam@nighthack.in" "ceam040" "2017" "5.77" "30"
"5283" "dsitdharh" "dsitdharh2310.csae@nighthack.in" "csae002" "2016" "7.51" "93"
"5284" "aadyanjhn" "aadyanjhn2061.csae@nighthack.in" "csae002" "2017" "7.4" "132"
"5285" "apvraalhat" "apvraalhat8061.bohm@nighthack.in" "bohm008" "2018" "8.76" "0"
"5286" "hasnaa" "hasnaa3017.eaee@nighthack.in" "eaee003" "2014" "7.35" "35"
"5287" "nirlme" "nirlme2027.ase@nighthack.in" "ase012" "2017" "9.5" "40"
"5288" "rsatirjsuh" "rsatirjsuh9049.bop@nighthack.in" "bop009" "2014" "8.95" "50"
"5289" "ijrapruetohl" "ijrapruetohl2057.csae@nighthack.in" "csae002" "2018" "9.0" "66"
"5290" "sdunhha" "sdunhha2063.csae@nighthack.in" "csae002" "2017" "4.62" "0"
"5291" "lruaknik" "lruaknik5401.me@nighthack.in" "me005" "2016" "8.72" "5"
"5292" "gnaausruhn" "gnaausruhn8002.b@nighthack.in" "b018" "2018" "8.66" "86"
"5293" "umeets" "umeets4104.eace@nighthack.in" "eace004" "2018" "7.08" "24"
"5294" "ljkoa" "ljkoa3017.eaee@nighthack.in" "eaee003" "2016" "8.29" "58"
"5295" "ergego" "ergego6025.pd@nighthack.in" "pd006" "2016" "5.32" "49"
"5296" "ainl" "ainl1001.aat@nighthack.in" "aat051" "2018" "9.64" "1"
"5297" "y.oprrajod" "y.oprrajod3003.pcab@nighthack.in" "pcab073" "2015" "7.83" "6"
"5298" "uyad" "uyad7058.mm@nighthack.in" "mm046" "2018" "5.34" "0"
"5299" "ssthaaresve" "ssthaaresve4012.ad@nighthack.in" "ad024" "2015" "8.44" "1"
"5300" "edsakhe" "edsakhe2007.ase@nighthack.in" "ase012" "2017" "9.91" "24"
"5301" "arnjrega" "arnjrega8057.bohm@nighthack.in" "bohm008" "2017" "5.88" "0"
"5302" "jsonen" "jsonen8051.bohm@nighthack.in" "bohm008" "2017" "4.59" "86"
"5303" "aanrrskuug" "aanrrskuug0032.dop@nighthack.in" "dop010" "2016" "8.91" "0"
"5304" "isufto" "isufto3006.vsd@nighthack.in" "vsd033" "2015" "8.63" "74"
"5305" "tpahooji" "tpahooji1038.bods@nighthack.in" "bods011" "2016" "7.05" "67"
"5306" "evhseaknt" "evhseaknt3022.ae@nighthack.in" "ae013" "2018" "7.54" "36"
"5307" "nhsiut" "nhsiut7106.fm@nighthack.in" "fm047" "2018" "7.62" "1"
"5308" "atmrhas" "atmrhas8077.bohm@nighthack.in" "bohm008" "2018" "6.64" "0"
"5309" "ipdulieln" "ipdulieln4067.eace@nighthack.in" "eace004" "2017" "6.1" "88"
"5310" "nahaapksr" "nahaapksr6401.pd@nighthack.in" "pd006" "2017" "9.55" "57"
"5311" "htjai" "htjai7004.om@nighthack.in" "om049" "2016" "8.19" "25"
"5312" "mruka" "mruka3057.eaee@nighthack.in" "eaee003" "2015" "8.01" "23"
"5313" "nvsai" "nvsai5066.me@nighthack.in" "me005" "2015" "9.84" "10"
"5314" "shmhea" "shmhea3015.eaee@nighthack.in" "eaee003" "2015" "4.69" "29"
"5315" "pntuirah" "pntuirah0010.dop@nighthack.in" "dop010" "2016" "9.29" "15"
"5316" "aajlvi" "aajlvi4021.hrm@nighthack.in" "hrm048" "2014" "5.93" "6"
"5317" "thoirh" "thoirh9043.fpat@nighthack.in" "fpat019" "2018" "6.74" "36"
"5318" "rys.iadh" "rys.iadh6005.p@nighthack.in" "p066" "2015" "6.3" "5"
"5319" "aiabmk" "aiabmk6002.am@nighthack.in" "am076" "2018" "7.25" "2"
"5320" "ivyaj" "ivyaj8111.bohm@nighthack.in" "bohm008" "2015" "5.58" "28"
"5321" "hiasrrhas" "hiasrrhas0011.ceam@nighthack.in" "ceam040" "2018" "8.22" "11"
"5322" "vannee" "vannee2033.ase@nighthack.in" "ase012" "2017" "5.42" "157"
"5323" "nrhiaiotg" "nrhiaiotg2055.csae@nighthack.in" "csae002" "2015" "9.35" "43"
"5324" "stshhahikan" "stshhahikan8029.bohm@nighthack.in" "bohm008" "2014" "6.38" "124"
"5325" "tsoaytbleu" "tsoaytbleu2084.csae@nighthack.in" "csae002" "2016" "5.47" "97"
"5326" "ralagaw" "ralagaw7001.oams@nighthack.in" "oams067" "2017" "6.53" "0"
"5327" "achaandn" "achaandn1006.ce@nighthack.in" "ce001" "2017" "8.77" "0"
"5328" "nadyep" "nadyep6005.csan@nighthack.in" "csan036" "2017" "7.25" "0"
"5329" "hamudg" "hamudg1029.bods@nighthack.in" "bods011" "2017" "6.26" "32"
"5330" "hasktnsia" "hasktnsia7002.oams@nighthack.in" "oams067" "2016" "7.44" "0"
"5331" "atsahims" "atsahims8033.b@nighthack.in" "b018" "2018" "9.04" "75"
"5332" "ashh" "ashh2305.csae@nighthack.in" "csae002" "2016" "9.45" "23"
"5333" "enaehmkis" "enaehmkis6031.pd@nighthack.in" "pd006" "2018" "5.67" "11"
"5334" "ynranaaan" "ynranaaan7008.eamm@nighthack.in" "eamm027" "2014" "8.45" "1"
"5335" "omhaikob" "omhaikob2033.csae@nighthack.in" "csae002" "2018" "7.38" "39"
"5336" "ushsa" "ushsa3006.vsd@nighthack.in" "vsd033" "2016" "6.72" "10"
"5337" "awaradbjh" "awaradbjh2005.papd@nighthack.in" "papd072" "2017" "5.84" "0"
"5338" "kseiirshhha" "kseiirshhha4024.fm@nighthack.in" "fm047" "2014" "9.2" "4"
"5339" "aksuijh" "aksuijh3011.eaee@nighthack.in" "eaee003" "2015" "7.43" "25"
"5340" "hhrisat" "hhrisat5020.me@nighthack.in" "me005" "2018" "5.03" "17"
"5341" "ularh" "ularh0009.ceam@nighthack.in" "ceam040" "2018" "7.75" "0"
"5342" "phsure" "phsure4089.eace@nighthack.in" "eace004" "2018" "9.12" "3"
"5343" "n-hrasabiona" "n-hrasabiona7006.dpieatc@nighthack.in" "dpieatc752" "2015" "5.81" "10"
"5344" "vknteaa" "vknteaa1013.ce@nighthack.in" "ce001" "2018" "5.09" "59"
"5345" "boonail" "boonail1001.dpimacs@nighthack.in" "dpimacs731" "2017" "9.21" "0"
"5346" "lrahu" "lrahu5062.me@nighthack.in" "me005" "2015" "5.77" "56"
"5347" "npiep" "npiep6033.pd@nighthack.in" "pd006" "2017" "6.05" "177"
"5348" "radwahbaj" "radwahbaj3301.eaee@nighthack.in" "eaee003" "2016" "5.23" "60"
"5349" "enkhten" "enkhten6023.pd@nighthack.in" "pd006" "2018" "5.82" "1"
"5350" "saasyh" "saasyh2401.ase@nighthack.in" "ase012" "2017" "6.46" "73"
"5351" "arsi.kag" "arsi.kag7004.eamm@nighthack.in" "eamm027" "2014" "6.56" "2"
"5352" "drsdeya" "drsdeya4079.eace@nighthack.in" "eace004" "2016" "5.74" "2"
"5353" "aanpv" "aanpv0010.ceam@nighthack.in" "ceam040" "2014" "9.08" "1"
"5354" "osminha" "osminha2028.ase@nighthack.in" "ase012" "2017" "8.27" "58"
"5355" "actahoipnp" "actahoipnp4033.eace@nighthack.in" "eace004" "2017" "8.7" "82"
"5356" "kpolelam" "kpolelam0001.dpieata@nighthack.in" "dpieata700" "2016" "7.8" "6"
"5357" "aaksarsl" "aaksarsl3002.apd@nighthack.in" "apd023" "2016" "9.77" "0"
"5358" "aism" "aism8074.bohm@nighthack.in" "bohm008" "2015" "6.29" "1"
"5359" "aurayhibb" "aurayhibb2234.csae@nighthack.in" "csae002" "2017" "5.78" "2"
"5360" "jurna" "jurna4005.hrm@nighthack.in" "hrm048" "2015" "9.67" "10"
"5361" "rjbsieh" "rjbsieh9003.amd@nighthack.in" "amd219" "2016" "9.08" "7"
"5362" "hshraa" "hshraa5025.me@nighthack.in" "me005" "2017" "9.84" "0"
"5363" "ewahmt" "ewahmt2004.dpidsa@nighthack.in" "dpidsa722" "2016" "9.21" "0"
"5364" "seahnag" "seahnag9011.bop@nighthack.in" "bop009" "2016" "4.88" "101"
"5365" "ruajs" "ruajs8039.b@nighthack.in" "b018" "2018" "8.8" "63"
"5366" "aanuahs" "aanuahs1301.ce@nighthack.in" "ce001" "2015" "8.66" "0"
"5367" "cdlehan" "cdlehan8108.bohm@nighthack.in" "bohm008" "2016" "8.15" "2"
"5368" "dinenadav" "dinenadav9027.bop@nighthack.in" "bop009" "2016" "4.6" "105"
"5369" "anhnmud.a" "anhnmud.a8010.bohm@nighthack.in" "bohm008" "2014" "7.29" "4"
"5370" "sraamt" "sraamt9031.bop@nighthack.in" "bop009" "2017" "8.29" "8"
"5371" "riwgo" "riwgo0011.dop@nighthack.in" "dop010" "2017" "6.74" "8"
"5372" "aablrgi" "aablrgi5079.me@nighthack.in" "me005" "2017" "8.15" "42"
"5373" "mteeraph" "mteeraph9010.csd@nighthack.in" "csd039" "2017" "9.43" "1"
"5374" "hhsaci" "hhsaci9048.bop@nighthack.in" "bop009" "2015" "5.5" "70"
"5375" "auamny" "auamny2021.csae@nighthack.in" "csae002" "2016" "6.15" "10"
"5376" "rapepde" "rapepde4039.fm@nighthack.in" "fm047" "2014" "6.69" "8"
"5377" "aarhsh" "aarhsh8092.bohm@nighthack.in" "bohm008" "2015" "6.89" "11"
"5378" "hshida" "hshida2117.csae@nighthack.in" "csae002" "2016" "8.88" "16"
"5379" "rbbtmhhtaa" "rbbtmhhtaa7001.eamm@nighthack.in" "eamm027" "2018" "7.61" "2"
"5380" "ksrshaau" "ksrshaau1036.ce@nighthack.in" "ce001" "2016" "7.74" "9"
"5381" "tprtiu" "tprtiu1054.bods@nighthack.in" "bods011" "2017" "5.62" "122"
"5382" "ssanhtho" "ssanhtho5005.esde@nighthack.in" "esde215" "2016" "7.33" "1"
"5383" "ngaag" "ngaag1011.ce@nighthack.in" "ce001" "2017" "5.93" "17"
"5384" "jsraierwha" "jsraierwha5008.ic@nighthack.in" "ic083" "2015" "8.19" "2"
"5385" "udhesm" "udhesm1005.pd@nighthack.in" "pd041" "2018" "9.75" "0"
"5386" "abhaknars" "abhaknars6016.mm@nighthack.in" "mm046" "2017" "9.53" "2"
"5387" "haarbri" "haarbri8026.bohm@nighthack.in" "bohm008" "2016" "8.77" "0"
"5389" "roypshto" "roypshto2017.moha@nighthack.in" "moha086" "2014" "7.67" "3"
"5390" "nchrnaati" "nchrnaati2054.csae@nighthack.in" "csae002" "2017" "4.94" "111"
"5391" "raany" "raany2022.csae@nighthack.in" "csae002" "2018" "7.71" "25"
"5392" "asnhekvtea" "asnhekvtea4004.re@nighthack.in" "re074" "2018" "9.44" "6"
"5393" "tjhainr" "tjhainr8055.b@nighthack.in" "b018" "2018" "8.94" "240"
"5394" "serekar" "serekar3310.eaee@nighthack.in" "eaee003" "2016" "7.69" "30"
"5395" "nrhauadays" "nrhauadays4053.eace@nighthack.in" "eace004" "2016" "4.92" "41"
"5396" "rikiht" "rikiht9018.bop@nighthack.in" "bop009" "2014" "5.2" "45"
"5397" "iutnh" "iutnh3039.eaee@nighthack.in" "eaee003" "2018" "5.96" "0"
"5398" "rahisnk" "rahisnk8035.bohm@nighthack.in" "bohm008" "2014" "7.78" "168"
"5399" "amaahid" "amaahid8095.bohm@nighthack.in" "bohm008" "2018" "4.7" "0"
"5400" "trkehie" "trkehie9028.bop@nighthack.in" "bop009" "2018" "7.43" "21"
"5401" "aandnna" "aandnna3006.vsd@nighthack.in" "vsd033" "2014" "5.26" "1"
"5402" "suhsa" "suhsa4010.mlais@nighthack.in" "mlais224" "2018" "5.36" "0"
"5403" "danhhuatri" "danhhuatri6003.am@nighthack.in" "am076" "2018" "5.85" "6"
"5404" "aeberk" "aeberk0019.dop@nighthack.in" "dop010" "2017" "5.31" "24"
"5405" "wtaalr" "wtaalr1052.ce@nighthack.in" "ce001" "2015" "5.85" "59"
"5406" "aancavh" "aancavh1010.hm@nighthack.in" "hm111" "2016" "6.67" "0"
"5407" "rajuamw" "rajuamw5001.me@nighthack.in" "me005" "2018" "4.59" "45"
"5408" "tnika" "tnika2232.csae@nighthack.in" "csae002" "2017" "6.06" "54"
"5409" "hisrah" "hisrah8003.amd@nighthack.in" "amd028" "2016" "9.8" "0"
"5410" "ormli" "ormli2104.csae@nighthack.in" "csae002" "2016" "5.13" "0"
"5411" "eaeltsh" "eaeltsh3003.pcab@nighthack.in" "pcab073" "2016" "5.35" "3"
"5412" "rmialnsuku" "rmialnsuku1024.ce@nighthack.in" "ce001" "2014" "4.53" "121"
"5413" "hmdea" "hmdea8083.bohm@nighthack.in" "bohm008" "2016" "8.24" "18"
"5414" "oalsn" "oalsn7005.oams@nighthack.in" "oams067" "2017" "4.62" "0"
"5415" "sankthir" "sankthir2124.csae@nighthack.in" "csae002" "2017" "9.94" "60"
"5416" "ginueplall" "ginueplall2001.spact@nighthack.in" "spact032" "2016" "5.76" "17"
"5417" "rajsu" "rajsu4072.eace@nighthack.in" "eace004" "2016" "7.05" "1"
"5418" "asprathn" "asprathn3002.apd@nighthack.in" "apd023" "2015" "5.77" "1"
"5419" "vtliaat" "vtliaat3333.eaee@nighthack.in" "eaee003" "2015" "6.32" "41"
"5420" "luchamaikir" "luchamaikir4024.eace@nighthack.in" "eace004" "2018" "6.11" "28"
"5421" "uvinsh" "uvinsh1306.ce@nighthack.in" "ce001" "2017" "5.76" "20"
"5422" "ivhsani" "ivhsani2005.papd@nighthack.in" "papd072" "2018" "5.43" "0"
"5423" "ahsvnii" "ahsvnii3036.eaee@nighthack.in" "eaee003" "2017" "6.82" "52"
"5424" "rhitptai" "rhitptai4001.dpimaca@nighthack.in" "dpimaca724" "2017" "4.94" "0"
"5425" "arheunes" "arheunes9005.bop@nighthack.in" "bop009" "2017" "7.49" "26"
"5426" ".nr.hmkiass" ".nr.hmkiass6009.csan@nighthack.in" "csan036" "2014" "7.85" "2"
"5427" "nktaes" "nktaes8089.bohm@nighthack.in" "bohm008" "2017" "6.44" "5"
"5428" "amujnan" "amujnan1001.ae@nighthack.in" "ae021" "2014" "9.75" "24"
"5429" "wyhaarsai" "wyhaarsai3035.eaee@nighthack.in" "eaee003" "2015" "9.63" "82"
"5430" "averhsyesa" "averhsyesa4065.hrm@nighthack.in" "hrm048" "2015" "6.61" "4"
"5431" "lbuda" "lbuda5009.me@nighthack.in" "me005" "2016" "7.07" "9"
"5432" "naiarkpy" "naiarkpy9011.csd@nighthack.in" "csd039" "2017" "7.27" "0"
"5433" "umink" "umink5081.me@nighthack.in" "me005" "2016" "6.15" "0"
"5434" "srhaah" "srhaah5024.me@nighthack.in" "me005" "2017" "9.17" "203"
"5435" "mvahasihb" "mvahasihb1016.mrait@nighthack.in" "mrait401" "2018" "8.04" "17"
"5436" "tiuegauns" "tiuegauns3003.dpidss@nighthack.in" "dpidss732" "2014" "8.45" "15"
"5437" "masaan" "masaan3016.eaee@nighthack.in" "eaee003" "2015" "8.8" "19"
"5438" "hneaunes" "hneaunes9025.bop@nighthack.in" "bop009" "2014" "9.97" "65"
"5439" "andkira" "andkira7016.ba@nighthack.in" "ba017" "2018" "5.25" "42"
"5440" "panav" "panav9009.p@nighthack.in" "p059" "2018" "5.72" "7"
"5441" "kpulalc" "kpulalc1014.ce@nighthack.in" "ce001" "2014" "6.87" "27"
"5442" "hdasu" "hdasu0005.rtes@nighthack.in" "rtes210" "2016" "9.85" "13"
"5443" "dupappaiv" "dupappaiv2143.csae@nighthack.in" "csae002" "2018" "7.21" "43"
"5444" "igmawtho" "igmawtho1020.bods@nighthack.in" "bods011" "2018" "7.27" "23"
"5445" "aceelnwr" "aceelnwr0022.dop@nighthack.in" "dop010" "2015" "4.78" "291"
"5446" "marudjem" "marudjem8079.bohm@nighthack.in" "bohm008" "2018" "9.81" "0"
"5447" "haavdma" "haavdma2035.ase@nighthack.in" "ase012" "2018" "7.21" "12"
"5448" "sliiam" "sliiam7015.fm@nighthack.in" "fm047" "2018" "9.21" "0"
"5449" "kayjarash" "kayjarash4002.ad@nighthack.in" "ad024" "2018" "7.85" "2"
"5450" "smarvhkiu" "smarvhkiu8056.bohm@nighthack.in" "bohm008" "2017" "8.96" "11"
"5451" "avpalli" "avpalli4074.eace@nighthack.in" "eace004" "2017" "8.25" "33"
"5452" "rkkhtai" "rkkhtai0001.dpieata@nighthack.in" "dpieata720" "2017" "7.21" "0"
"5453" "haahkrasinr" "haahkrasinr6002.csan@nighthack.in" "csan036" "2017" "6.7" "23"
"5454" "ranibd" "ranibd4027.eace@nighthack.in" "eace004" "2017" "9.76" "31"
"5455" "orjpaio" "orjpaio8016.bohm@nighthack.in" "bohm008" "2018" "6.17" "0"
"5456" "twshea" "twshea1032.ce@nighthack.in" "ce001" "2016" "6.13" "53"
"5457" "rsarak" "rsarak2144.csae@nighthack.in" "csae002" "2017" "8.13" "6"
"5458" "ramywasnaayna" "ramywasnaayna1306.ce@nighthack.in" "ce001" "2016" "5.68" "0"
"5459" "svruoa" "svruoa9040.bop@nighthack.in" "bop009" "2017" "5.34" "56"
"5460" "aadhnacn" "aadhnacn1003.aat@nighthack.in" "aat051" "2017" "9.7" "0"
"5461" "trkaii" "trkaii1004.bods@nighthack.in" "bods011" "2017" "4.78" "15"
"5462" "ahmaritava" "ahmaritava1006.bods@nighthack.in" "bods011" "2017" "5.21" "13"
"5463" "imemaklro" "imemaklro8097.bohm@nighthack.in" "bohm008" "2018" "8.67" "0"
"5464" "ewajtinsi" "ewajtinsi4018.eace@nighthack.in" "eace004" "2016" "8.15" "3"
"5465" "nkahsash" "nkahsash1027.ce@nighthack.in" "ce001" "2015" "9.72" "123"
"5466" "hakas" "hakas2004.ase@nighthack.in" "ase012" "2018" "7.12" "54"
"5467" "ksanaahk" "ksanaahk1053.bods@nighthack.in" "bods011" "2014" "5.45" "88"
"5468" "eraatehkshp" "eraatehkshp2002.pp@nighthack.in" "pp062" "2016" "7.59" "0"
"5469" "hksaa" "hksaa8007.bohm@nighthack.in" "bohm008" "2016" "8.11" "411"
"5470" "yvseharaen" "yvseharaen4037.fm@nighthack.in" "fm047" "2014" "8.74" "5"
"5471" "aaunsh" "aaunsh6003.pd@nighthack.in" "pd006" "2015" "8.62" "97"
"5472" "akrib" "akrib5006.pcmsce@nighthack.in" "pcmsce015" "2018" "9.81" "0"
"5473" "athyjan" "athyjan1019.bods@nighthack.in" "bods011" "2016" "6.57" "1"
"5474" "sarnaw" "sarnaw0029.dop@nighthack.in" "dop010" "2014" "5.58" "20"
"5475" "assuh" "assuh9086.bop@nighthack.in" "bop009" "2018" "6.62" "22"
"5476" "esanzhe" "esanzhe7004.oams@nighthack.in" "oams067" "2015" "5.4" "6"
"5477" "iikhnl" "iikhnl5031.me@nighthack.in" "me005" "2018" "6.06" "33"
"5478" "araovpo" "araovpo9006.bop@nighthack.in" "bop009" "2017" "8.18" "41"
"5479" "yrosejhe" "yrosejhe8044.bohm@nighthack.in" "bohm008" "2018" "5.79" "1"
"5480" "saijyumot" "saijyumot8087.bohm@nighthack.in" "bohm008" "2018" "6.69" "6"
"5481" "dirhvasa" "dirhvasa2034.csae@nighthack.in" "csae002" "2017" "8.22" "49"
"5482" "oshsthau" "oshsthau8025.bohm@nighthack.in" "bohm008" "2017" "8.09" "47"
"5483" "oysmau" "oysmau4011.ad@nighthack.in" "ad024" "2015" "7.77" "2"
"5484" "soayum" "soayum4069.eace@nighthack.in" "eace004" "2016" "9.08" "0"
"5485" "nnakoe" "nnakoe1034.bods@nighthack.in" "bods011" "2017" "8.17" "15"
"5486" "atskirhh" "atskirhh8070.bohm@nighthack.in" "bohm008" "2018" "6.33" "12"
"5487" "andnna" "andnna9033.bop@nighthack.in" "bop009" "2015" "5.25" "27"
"5488" "unsalh" "unsalh8012.bohm@nighthack.in" "bohm008" "2014" "6.46" "137"
"5489" "ajasin" "ajasin9049.fpat@nighthack.in" "fpat019" "2018" "9.9" "37"
"5490" "timara" "timara2011.csae@nighthack.in" "csae002" "2018" "5.57" "44"
"5491" "ttsutakoi" "ttsutakoi1006.hm@nighthack.in" "hm111" "2017" "5.68" "17"
"5492" "jmruuytnay" "jmruuytnay0418.ceam@nighthack.in" "ceam040" "2017" "7.46" "0"
"5493" "hesna" "hesna5045.me@nighthack.in" "me005" "2018" "7.67" "1"
"5494" "hhseabki" "hhseabki2003.csae@nighthack.in" "csae002" "2018" "8.02" "82"
"5495" "naarahtrp" "naarahtrp3026.eaee@nighthack.in" "eaee003" "2016" "8.46" "0"
"5496" "hayksvreea" "hayksvreea0014.dop@nighthack.in" "dop010" "2018" "8.82" "5"
"5497" "abnhaadacrln" "abnhaadacrln7011.fm@nighthack.in" "fm047" "2016" "6.02" "0"
"5498" "akavna" "akavna2063.csae@nighthack.in" "csae002" "2018" "6.27" "19"
"5499" "viswhsa" "viswhsa1043.ce@nighthack.in" "ce001" "2016" "8.74" "3"
"5500" "nsmao" "nsmao9006.csd@nighthack.in" "csd039" "2015" "5.19" "33"
"5501" "mywsao" "mywsao1037.bods@nighthack.in" "bods011" "2014" "5.09" "129"
"5502" "sstanho" "sstanho7005.fm@nighthack.in" "fm047" "2018" "7.44" "0"
"5503" "ee.kva.vn" "ee.kva.vn9016.csd@nighthack.in" "csd039" "2014" "8.03" "11"
"5504" "sehang" "sehang8032.bohm@nighthack.in" "bohm008" "2018" "6.06" "0"
"5505" "raitwi" "raitwi2211.csae@nighthack.in" "csae002" "2017" "6.58" "126"
"5506" "ndsaak" "ndsaak2035.csae@nighthack.in" "csae002" "2014" "8.51" "28"
"5507" "dpaaevullil" "dpaaevullil1001.dpimacs@nighthack.in" "dpimacs711" "2014" "5.07" "16"
"5508" "ahnadcna" "ahnadcna6003.am@nighthack.in" "am076" "2016" "7.99" "12"
"5509" "pjooa" "pjooa1012.aat@nighthack.in" "aat051" "2018" "9.56" "0"
"5510" "imt.nnih" "imt.nnih1009.mrait@nighthack.in" "mrait401" "2018" "8.93" "1"
"5511" "dnbiu" "dnbiu3002.pcab@nighthack.in" "pcab073" "2018" "9.24" "0"
"5512" "btkohyrarca" "btkohyrarca1026.ce@nighthack.in" "ce001" "2015" "7.95" "54"
"5513" "opaoj" "opaoj1004.baf@nighthack.in" "baf052" "2014" "5.75" "3"
"5514" "rkadna.r" "rkadna.r8003.cdae@nighthack.in" "cdae068" "2015" "6.95" "7"
"5515" "rggeeo" "rggeeo0014.dop@nighthack.in" "dop010" "2014" "5.07" "13"
"5516" "atniyacha" "atniyacha4024.eace@nighthack.in" "eace004" "2016" "5.65" "23"
"5517" "aspehir" "aspehir2085.csae@nighthack.in" "csae002" "2016" "5.34" "42"
"5518" "mirpnooa" "mirpnooa1316.ce@nighthack.in" "ce001" "2015" "9.15" "112"
"5519" "aarwdeseaajg" "aarwdeseaajg2184.csae@nighthack.in" "csae002" "2017" "7.09" "136"
"5520" "adhyna" "adhyna0010.dop@nighthack.in" "dop010" "2018" "4.86" "0"
"5521" "elaribki" "elaribki3007.eaee@nighthack.in" "eaee003" "2017" "7.19" "30"
"5522" "senidusrh" "senidusrh1314.ce@nighthack.in" "ce001" "2016" "7.69" "0"
"5523" "ikirt" "ikirt2061.csae@nighthack.in" "csae002" "2016" "9.84" "156"
"5524" "kpraahs" "kpraahs0010.dpieata@nighthack.in" "dpieata720" "2017" "6.07" "0"
"5525" "rmsai" "rmsai2205.csae@nighthack.in" "csae002" "2017" "7.74" "43"
"5526" "nivaa" "nivaa0031.dop@nighthack.in" "dop010" "2017" "6.43" "0"
"5527" "hdnsara" "hdnsara6022.om@nighthack.in" "om049" "2017" "5.21" "11"
"5528" "yidva" "yidva3330.eaee@nighthack.in" "eaee003" "2015" "7.36" "0"
"5529" "ipraathb" "ipraathb3417.vsd@nighthack.in" "vsd033" "2015" "7.26" "3"
"5530" "lhaies" "lhaies8074.bohm@nighthack.in" "bohm008" "2018" "5.53" "18"
"5531" "jhtniar" "jhtniar8071.bohm@nighthack.in" "bohm008" "2017" "9.98" "2"
"5532" "tniadp" "tniadp5043.me@nighthack.in" "me005" "2015" "8.17" "50"
"5533" "nvaid" "nvaid4001.re@nighthack.in" "re074" "2018" "8.43" "13"
